,,0
slfl_nrdi04L,cfpl_rdi,0.868376763340547
cfpl_rdi,slfl_nrdi04L,0.868376763340547
cfpl_nrdi04L,slfl_nrdi06L,0.8683829013396619
slfl_nrdi06L,cfpl_nrdi04L,0.8683829013396619
cfpl_nrdi06L,slfl_nrdi06L,0.868469156404862
slfl_nrdi06L,cfpl_nrdi06L,0.868469156404862
slfl_rdi,cfpl_iso,0.8685130518847345
cfpl_iso,slfl_rdi,0.8685130518847345
slfr_nrdi04L,cfpl_nrdi06L,0.8685482578421494
cfpl_nrdi06L,slfr_nrdi04L,0.8685482578421494
ufsr_number_of_tracts,ufsr_total_area_of_end_regions,0.8686468371928955
ufsr_total_area_of_end_regions,ufsr_number_of_tracts,0.8686468371928955
cfpl_iso,slfl_nrdi02L,0.8686858087606996
slfl_nrdi02L,cfpl_iso,0.8686858087606996
cfpl_iso,slfl_nrdi04L,0.8688645308041425
slfl_nrdi04L,cfpl_iso,0.8688645308041425
cfpl_number_of_tracts,cfpl_area_of_end_region_2,0.8688943414407008
cfpl_area_of_end_region_2,cfpl_number_of_tracts,0.8688943414407008
slfr_nrdi06L,cfpl_iso,0.868943274759885
cfpl_iso,slfr_nrdi06L,0.868943274759885
cfpl_nrdi04L,slfr_rdi,0.8690009660870429
slfr_rdi,cfpl_nrdi04L,0.8690009660870429
slfr_rdi,cfpl_nrdi02L,0.8691767719193878
cfpl_nrdi02L,slfr_rdi,0.8691767719193878
cfpl_nrdi04L,slfr_nrdi02L,0.8692428855498814
slfr_nrdi02L,cfpl_nrdi04L,0.8692428855498814
cfpl_iso,slfl_nrdi06L,0.8692439897669298
slfl_nrdi06L,cfpl_iso,0.8692439897669298
cfpl_rdi,slfr_rdi,0.8693192261660861
slfr_rdi,cfpl_rdi,0.8693192261660861
slfr_nrdi02L,cfpl_nrdi02L,0.8694151591323636
cfpl_nrdi02L,slfr_nrdi02L,0.8694151591323636
slfr_nrdi04L,cfpl_nrdi04L,0.8695244614330871
cfpl_nrdi04L,slfr_nrdi04L,0.8695244614330871
cfpl_rdi,slfr_nrdi02L,0.8695547223772194
slfr_nrdi02L,cfpl_rdi,0.8695547223772194
cfpl_nrdi02L,slfr_nrdi04L,0.8696924422633452
slfr_nrdi04L,cfpl_nrdi02L,0.8696924422633452
cfpl_rdi,slfr_nrdi04L,0.8698284920926977
slfr_nrdi04L,cfpl_rdi,0.8698284920926977
cfpl_nrdi06L,slfr_nrdi06L,0.8699655944105739
slfr_nrdi06L,cfpl_nrdi06L,0.8699655944105739
slfr_nrdi06L,cfpl_qa,0.8700021064936669
cfpl_qa,slfr_nrdi06L,0.8700021064936669
slfr_rdi,cfpl_qa,0.8701035509206305
cfpl_qa,slfr_rdi,0.8701035509206305
slfr_nrdi02L,cfpl_qa,0.8701275115344447
cfpl_qa,slfr_nrdi02L,0.8701275115344447
cfpl_qa,slfr_nrdi04L,0.8701442902966241
slfr_nrdi04L,cfpl_qa,0.8701442902966241
fatl_irregularity_of_end_region_1,cfpr_irregularity_of_end_region_1,0.8703453841220669
cfpr_irregularity_of_end_region_1,fatl_irregularity_of_end_region_1,0.8703453841220669
slfr_rdi,ufsl_rdi,0.8707906044700853
ufsl_rdi,slfr_rdi,0.8707906044700853
cfpl_nrdi04L,slfr_nrdi06L,0.8708132683515083
slfr_nrdi06L,cfpl_nrdi04L,0.8708132683515083
slfr_nrdi06L,cfpl_nrdi02L,0.8709579994628319
cfpl_nrdi02L,slfr_nrdi06L,0.8709579994628319
ufsl_rdi,slfr_nrdi02L,0.8710075873399041
slfr_nrdi02L,ufsl_rdi,0.8710075873399041
cfpl_rdi,slfr_nrdi06L,0.8710750208865551
slfr_nrdi06L,cfpl_rdi,0.8710750208865551
ufsl_rdi,slfr_nrdi04L,0.8712592264505635
slfr_nrdi04L,ufsl_rdi,0.8712592264505635
slfr_rdi,ufsl_nrdi02L,0.8712696537779768
ufsl_nrdi02L,slfr_rdi,0.8712696537779768
ufsl_nrdi02L,slfr_nrdi02L,0.8714933391178845
slfr_nrdi02L,ufsl_nrdi02L,0.8714933391178845
ufsl_nrdi02L,slfr_nrdi04L,0.8717531098406535
slfr_nrdi04L,ufsl_nrdi02L,0.8717531098406535
ufsl_nrdi04L,slfr_rdi,0.8718337127370621
slfr_rdi,ufsl_nrdi04L,0.8718337127370621
slfr_nrdi02L,ufsl_nrdi04L,0.8720657136012081
ufsl_nrdi04L,slfr_nrdi02L,0.8720657136012081
slfr_nrdi04L,ufsl_nrdi04L,0.8723355732923002
ufsl_nrdi04L,slfr_nrdi04L,0.8723355732923002
slfr_nrdi06L,ufsl_rdi,0.872381492577893
ufsl_rdi,slfr_nrdi06L,0.872381492577893
ufsr_qa,slfl_qa,0.872467649210493
slfl_qa,ufsr_qa,0.872467649210493
slfr_nrdi06L,ufsl_nrdi02L,0.8729192267158582
ufsl_nrdi02L,slfr_nrdi06L,0.8729192267158582
fatl_trunk_volume,fatl_total_area_of_end_regions,0.8732133895582846
fatl_total_area_of_end_regions,fatl_trunk_volume,0.8732133895582846
fatr_trunk_volume,fatr_volume,0.8734629702754636
fatr_volume,fatr_trunk_volume,0.8734629702754636
slfr_nrdi06L,ufsl_nrdi04L,0.8735561048995326
ufsl_nrdi04L,slfr_nrdi06L,0.8735561048995326
ufsl_nrdi06L,slfr_rdi,0.8745153897188592
slfr_rdi,ufsl_nrdi06L,0.8745153897188592
ufsl_nrdi06L,slfr_nrdi02L,0.8747949889763845
slfr_nrdi02L,ufsl_nrdi06L,0.8747949889763845
slfr_nrdi04L,ufsl_nrdi06L,0.8751226050046103
ufsl_nrdi06L,slfr_nrdi04L,0.8751226050046103
cfpr_diameter,cfpr_total_surface_area,0.8757862879794396
cfpr_total_surface_area,cfpr_diameter,0.8757862879794396
slfr_branch_volume,slfr_irregularity,0.8759686530418894
slfr_irregularity,slfr_branch_volume,0.8759686530418894
fatr_qa,afsr_iso,0.8760440506151628
afsr_iso,fatr_qa,0.8760440506151628
slfr_rd,slfr_md,0.8761070811988637
slfr_md,slfr_rd,0.8761070811988637
ufsl_nrdi06L,slfr_nrdi06L,0.8766548016484533
slfr_nrdi06L,ufsl_nrdi06L,0.8766548016484533
afsr_trunk_volume,afsr_area_of_end_region_2,0.8769726256500958
afsr_area_of_end_region_2,afsr_trunk_volume,0.8769726256500958
afsr_iso,fatl_nrdi06L,0.8776381780964649
fatl_nrdi06L,afsr_iso,0.8776381780964649
afsr_total_radius_of_end_regions,afsr_irregularity,0.8777285743403952
afsr_irregularity,afsr_total_radius_of_end_regions,0.8777285743403952
afsl_qa,fatr_iso,0.8778391577818385
fatr_iso,afsl_qa,0.8778391577818385
fatr_ad,fatr_md,0.8778914781252083
fatr_md,fatr_ad,0.8778914781252083
afsr_iso,fatl_qa,0.8780352439171399
fatl_qa,afsr_iso,0.8780352439171399
ufsl_total_area_of_end_regions,ufsl_number_of_tracts,0.8785251710013787
ufsl_number_of_tracts,ufsl_total_area_of_end_regions,0.8785251710013787
afsl_qa,fatl_iso,0.8785316752880562
fatl_iso,afsl_qa,0.8785316752880562
slfr_volume,slfr_trunk_volume,0.8789183695693213
slfr_trunk_volume,slfr_volume,0.8789183695693213
fatr_qa,ufsl_iso,0.8791705929704805
ufsl_iso,fatr_qa,0.8791705929704805
slfl_radius_of_end_region_1,slfl_irregularity,0.8803171183063272
slfl_irregularity,slfl_radius_of_end_region_1,0.8803171183063272
ufsl_iso,fatl_qa,0.8805723724330295
fatl_qa,ufsl_iso,0.8805723724330295
fatl_diameter,fatl_total_area_of_end_regions,0.8807462697355675
fatl_total_area_of_end_regions,fatl_diameter,0.8807462697355675
fatl_volume,fatl_total_surface_area,0.8807530229134231
fatl_total_surface_area,fatl_volume,0.8807530229134231
afsr_iso,fatr_iso,0.8808273615762053
fatr_iso,afsr_iso,0.8808273615762053
cfpr_trunk_volume,cfpr_total_area_of_end_regions,0.8811978360627047
cfpr_total_area_of_end_regions,cfpr_trunk_volume,0.8811978360627047
slfl_total_surface_area,slfl_radius_of_end_region_1,0.881903230431083
slfl_radius_of_end_region_1,slfl_total_surface_area,0.881903230431083
slfr_trunk_volume,slfr_total_area_of_end_regions,0.8819615115932459
slfr_total_area_of_end_regions,slfr_trunk_volume,0.8819615115932459
afsr_radius_of_end_region_1,afsr_irregularity,0.8820093740822691
afsr_irregularity,afsr_radius_of_end_region_1,0.8820093740822691
fatl_diameter,fatl_total_surface_area,0.8824056777541699
fatl_total_surface_area,fatl_diameter,0.8824056777541699
afsr_qa,ufsr_nrdi06L,0.8836203074279751
ufsr_nrdi06L,afsr_qa,0.8836203074279751
afsr_iso,fatl_nrdi04L,0.883889294912242
fatl_nrdi04L,afsr_iso,0.883889294912242
slfr_irregularity,slfr_total_area_of_end_regions,0.8839478929710399
slfr_total_area_of_end_regions,slfr_irregularity,0.8839478929710399
cfpr_total_area_of_end_regions,cfpr_total_surface_area,0.884071940746492
cfpr_total_surface_area,cfpr_total_area_of_end_regions,0.884071940746492
afsr_irregularity,afsr_total_surface_area,0.8845948548694423
afsr_total_surface_area,afsr_irregularity,0.8845948548694423
fatl_total_area_of_end_regions,fatl_area_of_end_region_2,0.8847902848622403
fatl_area_of_end_region_2,fatl_total_area_of_end_regions,0.8847902848622403
fatl_nrdi02L,afsr_iso,0.8849397047435508
afsr_iso,fatl_nrdi02L,0.8849397047435508
cfpl_diameter,cfpl_irregularity,0.8851100496684401
cfpl_irregularity,cfpl_diameter,0.8851100496684401
afsl_total_surface_area,afsl_total_area_of_end_regions,0.8854996531164001
afsl_total_area_of_end_regions,afsl_total_surface_area,0.8854996531164001
cfpr_diameter,cfpl_diameter,0.8856777845633222
cfpl_diameter,cfpr_diameter,0.8856777845633222
fatl_rdi,afsr_iso,0.8857799454434024
afsr_iso,fatl_rdi,0.8857799454434024
afsr_radius_of_end_region_1,afsr_total_radius_of_end_regions,0.886336259017187
afsr_total_radius_of_end_regions,afsr_radius_of_end_region_1,0.886336259017187
slfr_area_of_end_region_2,slfr_total_surface_area,0.8868344954674943
slfr_total_surface_area,slfr_area_of_end_region_2,0.8868344954674943
afsr_qa,ufsr_nrdi04L,0.8872261919738595
ufsr_nrdi04L,afsr_qa,0.8872261919738595
fatl_irregularity_of_end_region_1,fatl_curl,0.8872537394332765
fatl_curl,fatl_irregularity_of_end_region_1,0.8872537394332765
afsr_area_of_end_region_1,afsr_diameter,0.8873166923050411
afsr_diameter,afsr_area_of_end_region_1,0.8873166923050411
fatr_rd,fatl_rd,0.8875272220159379
fatl_rd,fatr_rd,0.8875272220159379
ufsr_nrdi02L,afsr_qa,0.887820903085402
afsr_qa,ufsr_nrdi02L,0.887820903085402
afsl_qa,ufsl_iso,0.8880332406318999
ufsl_iso,afsl_qa,0.8880332406318999
afsr_trunk_volume,afsr_number_of_tracts,0.888104297409251
afsr_number_of_tracts,afsr_trunk_volume,0.888104297409251
ufsr_rdi,afsr_qa,0.8882953666795589
afsr_qa,ufsr_rdi,0.8882953666795589
cfpr_qa,fatr_iso,0.8883706176402879
fatr_iso,cfpr_qa,0.8883706176402879
fatr_total_surface_area,fatr_diameter,0.888622748976472
fatr_diameter,fatr_total_surface_area,0.888622748976472
cfpl_rd,cfpl_md,0.8893022779015424
cfpl_md,cfpl_rd,0.8893022779015424
fatl_total_area_of_end_regions,fatl_volume,0.8897482238777987
fatl_volume,fatl_total_area_of_end_regions,0.8897482238777987
fatr_nrdi06L,afsr_iso,0.8898487832258959
afsr_iso,fatr_nrdi06L,0.8898487832258959
ufsl_qa,ufsr_nrdi06L,0.8898896958273991
ufsr_nrdi06L,ufsl_qa,0.8898896958273991
slfr_area_of_end_region_1,slfr_total_surface_area,0.8900271528917812
slfr_total_surface_area,slfr_area_of_end_region_1,0.8900271528917812
fatl_iso,cfpr_qa,0.8904456719726946
cfpr_qa,fatl_iso,0.8904456719726946
afsr_area_of_end_region_2,afsr_volume,0.8907832845838798
afsr_volume,afsr_area_of_end_region_2,0.8907832845838798
slfl_area_of_end_region_2,slfl_diameter,0.8908683178135977
slfl_diameter,slfl_area_of_end_region_2,0.8908683178135977
slfr_area_of_end_region_2,slfr_number_of_tracts,0.8912186093229132
slfr_number_of_tracts,slfr_area_of_end_region_2,0.8912186093229132
cfpl_total_surface_area,cfpl_total_radius_of_end_regions,0.8920687258047149
cfpl_total_radius_of_end_regions,cfpl_total_surface_area,0.8920687258047149
cfpl_irregularity,cfpl_total_surface_area,0.8925909367003625
cfpl_total_surface_area,cfpl_irregularity,0.8925909367003625
ufsr_nrdi04L,ufsl_qa,0.8927649036561023
ufsl_qa,ufsr_nrdi04L,0.8927649036561023
afsl_qa,ufsr_nrdi06L,0.8928362904131532
ufsr_nrdi06L,afsl_qa,0.8928362904131532
ufsr_nrdi02L,ufsl_qa,0.8932239790998686
ufsl_qa,ufsr_nrdi02L,0.8932239790998686
ufsr_rdi,ufsl_qa,0.8935869342864841
ufsl_qa,ufsr_rdi,0.8935869342864841
fatr_nrdi04L,afsr_iso,0.8936838263136938
afsr_iso,fatr_nrdi04L,0.8936838263136938
afsr_number_of_tracts,afsr_area_of_end_region_2,0.8941634454120899
afsr_area_of_end_region_2,afsr_number_of_tracts,0.8941634454120899
afsl_number_of_tracts,afsl_volume,0.8942034206478114
afsl_volume,afsl_number_of_tracts,0.8942034206478114
cfpr_qa,ufsr_iso,0.89427844255098
ufsr_iso,cfpr_qa,0.89427844255098
afsr_iso,fatr_nrdi02L,0.8943261525636657
fatr_nrdi02L,afsr_iso,0.8943261525636657
fatr_rdi,afsr_iso,0.8948386692894085
afsr_iso,fatr_rdi,0.8948386692894085
slfr_number_of_tracts,slfr_diameter,0.8949236174414958
slfr_diameter,slfr_number_of_tracts,0.8949236174414958
afsr_rdi,fatl_iso,0.8949766886135826
fatl_iso,afsr_rdi,0.8949766886135826
fatl_iso,afsr_nrdi02L,0.8952901812358626
afsr_nrdi02L,fatl_iso,0.8952901812358626
fatl_md,fatl_ad,0.8955533244665462
fatl_ad,fatl_md,0.8955533244665462
afsr_nrdi04L,fatl_iso,0.8956670756606782
fatl_iso,afsr_nrdi04L,0.8956670756606782
ufsr_nrdi04L,afsl_qa,0.8958021007008304
afsl_qa,ufsr_nrdi04L,0.8958021007008304
fatr_iso,afsl_iso,0.8959450547555369
afsl_iso,fatr_iso,0.8959450547555369
afsl_qa,ufsr_nrdi02L,0.8962741567613265
ufsr_nrdi02L,afsl_qa,0.8962741567613265
afsr_diameter,afsr_trunk_volume,0.8963221807911622
afsr_trunk_volume,afsr_diameter,0.8963221807911622
cfpl_trunk_volume,cfpl_volume,0.8965123525110276
cfpl_volume,cfpl_trunk_volume,0.8965123525110276
ufsr_rdi,afsl_qa,0.8966468130400563
afsl_qa,ufsr_rdi,0.8966468130400563
slfl_volume,slfl_area_of_end_region_2,0.8969164804428008
slfl_area_of_end_region_2,slfl_volume,0.8969164804428008
afsr_total_surface_area,afsr_number_of_tracts,0.8970638159338078
afsr_number_of_tracts,afsr_total_surface_area,0.8970638159338078
fatl_iso,afsr_nrdi06L,0.8976214905001834
afsr_nrdi06L,fatl_iso,0.8976214905001834
afsl_total_area_of_end_regions,afsl_volume,0.8977707963964774
afsl_volume,afsl_total_area_of_end_regions,0.8977707963964774
fatr_qa,ufsr_nrdi06L,0.8979509880382043
ufsr_nrdi06L,fatr_qa,0.8979509880382043
fatl_iso,ufsr_qa,0.8983789596908136
ufsr_qa,fatl_iso,0.8983789596908136
fatl_rd,fatr_md,0.8984586590521779
fatr_md,fatl_rd,0.8984586590521779
fatl_qa,ufsr_nrdi06L,0.8987703842215417
ufsr_nrdi06L,fatl_qa,0.8987703842215417
cfpl_total_radius_of_end_regions,cfpl_mean_length,0.8995259506948639
cfpl_mean_length,cfpl_total_radius_of_end_regions,0.8995259506948639
slfl_radius_of_end_region_1,slfl_total_radius_of_end_regions,0.8996199147477894
slfl_total_radius_of_end_regions,slfl_radius_of_end_region_1,0.8996199147477894
ufsr_nrdi04L,fatr_qa,0.8996496021944129
fatr_qa,ufsr_nrdi04L,0.8996496021944129
slfl_diameter,slfl_total_surface_area,0.8996547115133735
slfl_total_surface_area,slfl_diameter,0.8996547115133735
afsr_total_area_of_end_regions,afsr_trunk_volume,0.8998787261907519
afsr_trunk_volume,afsr_total_area_of_end_regions,0.8998787261907519
fatr_qa,ufsr_nrdi02L,0.8998898790825982
ufsr_nrdi02L,fatr_qa,0.8998898790825982
slfl_total_surface_area,slfl_total_radius_of_end_regions,0.8999546629352564
slfl_total_radius_of_end_regions,slfl_total_surface_area,0.8999546629352564
ufsr_rdi,fatr_qa,0.9000721159306233
fatr_qa,ufsr_rdi,0.9000721159306233
ufsr_nrdi06L,afsr_iso,0.9003953764779903
afsr_iso,ufsr_nrdi06L,0.9003953764779903
ufsr_iso,fatl_nrdi06L,0.90064738541228
fatl_nrdi06L,ufsr_iso,0.90064738541228
cfpr_volume,cfpr_number_of_tracts,0.9007164380240744
cfpr_number_of_tracts,cfpr_volume,0.9007164380240744
ufsl_iso,afsr_qa,0.9007633285502827
afsr_qa,ufsl_iso,0.9007633285502827
ufsr_nrdi04L,fatl_qa,0.9013966856085995
fatl_qa,ufsr_nrdi04L,0.9013966856085995
afsr_iso,ufsl_nrdi06L,0.9016091040958935
ufsl_nrdi06L,afsr_iso,0.9016091040958935
ufsl_iso,fatl_nrdi06L,0.9017073917409812
fatl_nrdi06L,ufsl_iso,0.9017073917409812
fatl_qa,ufsr_nrdi02L,0.9018006989374959
ufsr_nrdi02L,fatl_qa,0.9018006989374959
fatl_qa,ufsr_rdi,0.9021155133743954
ufsr_rdi,fatl_qa,0.9021155133743954
afsr_qa,fatl_nrdi06L,0.9024113185702194
fatl_nrdi06L,afsr_qa,0.9024113185702194
cfpl_radius_of_end_region_1,cfpl_total_radius_of_end_regions,0.9030278447711672
cfpl_total_radius_of_end_regions,cfpl_radius_of_end_region_1,0.9030278447711672
cfpr_volume,cfpr_diameter,0.9031866157005974
cfpr_diameter,cfpr_volume,0.9031866157005974
fatr_total_area_of_end_regions,fatr_area_of_end_region_2,0.9032268807489086
fatr_area_of_end_region_2,fatr_total_area_of_end_regions,0.9032268807489086
fatl_md,fatr_md,0.9033614996820696
fatr_md,fatl_md,0.9033614996820696
fatr_total_surface_area,fatr_volume,0.9035161295394434
fatr_volume,fatr_total_surface_area,0.9035161295394434
fatr_nrdi06L,ufsl_iso,0.9035532556178274
ufsl_iso,fatr_nrdi06L,0.9035532556178274
cfpr_area_of_end_region_1,cfpr_volume,0.9041278605741526
cfpr_volume,cfpr_area_of_end_region_1,0.9041278605741526
afsr_qa,fatl_nrdi04L,0.9041881095180998
fatl_nrdi04L,afsr_qa,0.9041881095180998
afsl_iso,fatl_iso,0.9042071225206175
fatl_iso,afsl_iso,0.9042071225206175
ufsl_qa,ufsl_iso,0.9042166663117704
ufsl_iso,ufsl_qa,0.9042166663117704
ufsr_qa,fatr_iso,0.9042382791492494
fatr_iso,ufsr_qa,0.9042382791492494
fatl_ad,fatr_ad,0.904282267999402
fatr_ad,fatl_ad,0.904282267999402
afsr_qa,fatl_nrdi02L,0.9044180712761356
fatl_nrdi02L,afsr_qa,0.9044180712761356
fatl_nrdi04L,ufsr_iso,0.904581957297039
ufsr_iso,fatl_nrdi04L,0.904581957297039
afsr_qa,fatl_rdi,0.9045842395362732
fatl_rdi,afsr_qa,0.9045842395362732
cfpr_total_surface_area,cfpr_area_of_end_region_1,0.9049924171346465
cfpr_area_of_end_region_1,cfpr_total_surface_area,0.9049924171346465
fatl_nrdi02L,ufsr_iso,0.9052058692980468
ufsr_iso,fatl_nrdi02L,0.9052058692980468
ufsr_iso,fatl_rdi,0.9056954683359305
fatl_rdi,ufsr_iso,0.9056954683359305
ufsl_iso,fatr_nrdi04L,0.9057340490250478
fatr_nrdi04L,ufsl_iso,0.9057340490250478
fatr_nrdi02L,ufsl_iso,0.9060717352016
ufsl_iso,fatr_nrdi02L,0.9060717352016
ufsl_iso,fatl_iso,0.9061113396363262
fatl_iso,ufsl_iso,0.9061113396363262
afsr_qa,fatr_nrdi06L,0.9062063041632962
fatr_nrdi06L,afsr_qa,0.9062063041632962
ufsl_iso,fatr_rdi,0.9063348468403337
fatr_rdi,ufsl_iso,0.9063348468403337
ufsl_iso,fatl_nrdi04L,0.906434823724556
fatl_nrdi04L,ufsl_iso,0.906434823724556
afsl_total_area_of_end_regions,afsl_area_of_end_region_1,0.9067655668276499
afsl_area_of_end_region_1,afsl_total_area_of_end_regions,0.9067655668276499
ufsr_iso,fatr_nrdi06L,0.9067994772576999
fatr_nrdi06L,ufsr_iso,0.9067994772576999
afsr_iso,ufsr_nrdi04L,0.9068296631273938
ufsr_nrdi04L,afsr_iso,0.9068296631273938
fatl_nrdi02L,ufsl_iso,0.9072049638139161
ufsl_iso,fatl_nrdi02L,0.9072049638139161
slfr_area_of_end_region_2,slfr_diameter,0.9072098742854907
slfr_diameter,slfr_area_of_end_region_2,0.9072098742854907
ufsl_nrdi04L,afsr_iso,0.9072874091193597
afsr_iso,ufsl_nrdi04L,0.9072874091193597
slfr_total_radius_of_end_regions,slfr_radius_of_end_region_2,0.9073694544737896
slfr_radius_of_end_region_2,slfr_total_radius_of_end_regions,0.9073694544737896
fatl_rdi,ufsl_iso,0.9078148182780029
ufsl_iso,fatl_rdi,0.9078148182780029
afsr_iso,ufsr_nrdi02L,0.9079269542797102
ufsr_nrdi02L,afsr_iso,0.9079269542797102
slfl_number_of_tracts,slfl_diameter,0.9079917670026854
slfl_diameter,slfl_number_of_tracts,0.9079917670026854
afsr_iso,ufsl_nrdi02L,0.9082110791483156
ufsl_nrdi02L,afsr_iso,0.9082110791483156
afsr_qa,fatr_nrdi04L,0.9082446133022894
fatr_nrdi04L,afsr_qa,0.9082446133022894
fatr_nrdi04L,ufsr_iso,0.9083770430879184
ufsr_iso,fatr_nrdi04L,0.9083770430879184
fatr_iso,cfpl_qa,0.9083828608665879
cfpl_qa,fatr_iso,0.9083828608665879
fatr_nrdi02L,afsr_qa,0.908557135653468
afsr_qa,fatr_nrdi02L,0.908557135653468
fatr_nrdi02L,ufsr_iso,0.9086037449046074
ufsr_iso,fatr_nrdi02L,0.9086037449046074
cfpr_qa,ufsl_iso,0.908730304204319
ufsl_iso,cfpr_qa,0.908730304204319
ufsr_iso,fatr_rdi,0.908775721874089
fatr_rdi,ufsr_iso,0.908775721874089
fatr_rdi,afsr_qa,0.9087984550245046
afsr_qa,fatr_rdi,0.9087984550245046
ufsr_rdi,afsr_iso,0.9088094089493274
afsr_iso,ufsr_rdi,0.9088094089493274
slfl_irregularity,slfl_total_radius_of_end_regions,0.908882176379067
slfl_total_radius_of_end_regions,slfl_irregularity,0.908882176379067
afsr_iso,ufsl_rdi,0.9089417451385211
ufsl_rdi,afsr_iso,0.9089417451385211
afsl_nrdi06L,fatr_iso,0.9095655287612735
fatr_iso,afsl_nrdi06L,0.9095655287612735
fatr_nrdi06L,ufsl_qa,0.9095670093437221
ufsl_qa,fatr_nrdi06L,0.9095670093437221
afsl_nrdi04L,fatr_iso,0.9099328155523639
fatr_iso,afsl_nrdi04L,0.9099328155523639
afsr_area_of_end_region_1,afsr_total_surface_area,0.9099467173811019
afsr_total_surface_area,afsr_area_of_end_region_1,0.9099467173811019
cfpr_area_of_end_region_1,cfpr_total_area_of_end_regions,0.9099606997613202
cfpr_total_area_of_end_regions,cfpr_area_of_end_region_1,0.9099606997613202
afsl_nrdi02L,fatr_iso,0.9099871678782134
fatr_iso,afsl_nrdi02L,0.9099871678782134
afsl_rdi,fatr_iso,0.9100292888898583
fatr_iso,afsl_rdi,0.9100292888898583
fatr_iso,afsr_rdi,0.9110988639856022
afsr_rdi,fatr_iso,0.9110988639856022
ufsl_iso,fatr_iso,0.9111212947080761
fatr_iso,ufsl_iso,0.9111212947080761
fatr_iso,afsr_nrdi02L,0.9113501529218763
afsr_nrdi02L,fatr_iso,0.9113501529218763
afsr_nrdi04L,fatr_iso,0.911650640225349
fatr_iso,afsr_nrdi04L,0.911650640225349
ufsl_qa,fatr_nrdi04L,0.9118280058084693
fatr_nrdi04L,ufsl_qa,0.9118280058084693
slfl_area_of_end_region_1,slfl_volume,0.9120763435036625
slfl_volume,slfl_area_of_end_region_1,0.9120763435036625
ufsl_qa,fatr_nrdi02L,0.9121809170402647
fatr_nrdi02L,ufsl_qa,0.9121809170402647
ufsl_qa,fatr_rdi,0.9124552969160841
fatr_rdi,ufsl_qa,0.9124552969160841
slfr_iso,slfr_qa,0.9124984797437298
slfr_qa,slfr_iso,0.9124984797437298
afsr_nrdi06L,fatr_iso,0.913187222812785
fatr_iso,afsr_nrdi06L,0.913187222812785
cfpl_qa,ufsr_iso,0.9134590568422969
ufsr_iso,cfpl_qa,0.9134590568422969
afsl_iso,fatr_qa,0.913469088835291
fatr_qa,afsl_iso,0.913469088835291
afsl_nrdi06L,ufsr_iso,0.913547109525224
ufsr_iso,afsl_nrdi06L,0.913547109525224
afsl_nrdi04L,ufsr_iso,0.9137682647308998
ufsr_iso,afsl_nrdi04L,0.9137682647308998
slfl_trunk_volume,slfl_diameter,0.9137908320585757
slfl_diameter,slfl_trunk_volume,0.9137908320585757
slfr_trunk_volume,slfr_number_of_tracts,0.9137932951703863
slfr_number_of_tracts,slfr_trunk_volume,0.9137932951703863
ufsr_iso,afsl_nrdi02L,0.9137972045909231
afsl_nrdi02L,ufsr_iso,0.9137972045909231
afsl_rdi,ufsr_iso,0.9138188122822957
ufsr_iso,afsl_rdi,0.9138188122822957
fatr_nrdi06L,afsl_iso,0.9140715537632019
afsl_iso,fatr_nrdi06L,0.9140715537632019
ufsl_nrdi06L,afsr_qa,0.9141757332009213
afsr_qa,ufsl_nrdi06L,0.9141757332009213
afsr_total_area_of_end_regions,afsr_diameter,0.9143383769774278
afsr_diameter,afsr_total_area_of_end_regions,0.9143383769774278
afsr_iso,ufsl_qa,0.9145065570483117
ufsl_qa,afsr_iso,0.9145065570483117
cfpl_qa,fatl_iso,0.9145843678185361
fatl_iso,cfpl_qa,0.9145843678185361
cfpl_total_surface_area,cfpl_area_of_end_region_2,0.9150576117311622
cfpl_area_of_end_region_2,cfpl_total_surface_area,0.9150576117311622
afsr_iso,cfpl_iso,0.91595897026442
cfpl_iso,afsr_iso,0.91595897026442
afsr_volume,afsr_trunk_volume,0.9159602016720426
afsr_trunk_volume,afsr_volume,0.9159602016720426
ufsl_nrdi06L,afsl_qa,0.9160110535909689
afsl_qa,ufsl_nrdi06L,0.9160110535909689
afsl_nrdi06L,fatl_iso,0.9164162908400089
fatl_iso,afsl_nrdi06L,0.9164162908400089
fatl_iso,afsl_nrdi04L,0.9164923360978483
afsl_nrdi04L,fatl_iso,0.9164923360978483
fatl_iso,afsl_rdi,0.9164929264700502
afsl_rdi,fatl_iso,0.9164929264700502
afsl_nrdi02L,fatl_iso,0.9164939708469377
fatl_iso,afsl_nrdi02L,0.9164939708469377
afsl_iso,fatr_nrdi04L,0.9166401391718894
fatr_nrdi04L,afsl_iso,0.9166401391718894
afsl_iso,fatr_nrdi02L,0.9170487581868249
fatr_nrdi02L,afsl_iso,0.9170487581868249
afsr_qa,ufsl_nrdi04L,0.917105655543529
ufsl_nrdi04L,afsr_qa,0.917105655543529
ufsr_iso,fatl_iso,0.9171527507898238
fatl_iso,ufsr_iso,0.9171527507898238
ufsl_nrdi06L,fatl_iso,0.9171586179842136
fatl_iso,ufsl_nrdi06L,0.9171586179842136
fatr_rdi,afsl_iso,0.91736903510269
afsl_iso,fatr_rdi,0.91736903510269
ufsl_nrdi06L,fatl_qa,0.9174922309722935
fatl_qa,ufsl_nrdi06L,0.9174922309722935
afsr_qa,ufsl_nrdi02L,0.9175584938100885
ufsl_nrdi02L,afsr_qa,0.9175584938100885
