0,N
area of end region 2(mm^2)	1248.58,sub-50038_dwi.Arcuate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	7.33497,sub-50038_dwi.Arcuate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.135373,sub-50038_dwi.Arcuate_Fasciculus_L.stat.txt	18
qa	0.270656,sub-50038_dwi.Arcuate_Fasciculus_L.stat.txt	19
dti_fa	0.48767,sub-50038_dwi.Arcuate_Fasciculus_L.stat.txt	20
md	0.740896,sub-50038_dwi.Arcuate_Fasciculus_L.stat.txt	21
ad	1.15744,sub-50038_dwi.Arcuate_Fasciculus_L.stat.txt	22
rd	0.532622,sub-50038_dwi.Arcuate_Fasciculus_L.stat.txt	23
iso	0.59205,sub-50038_dwi.Arcuate_Fasciculus_L.stat.txt	24
rdi	0.41032,sub-50038_dwi.Arcuate_Fasciculus_L.stat.txt	25
nrdi02L	0.525253,sub-50038_dwi.Arcuate_Fasciculus_L.stat.txt	26
nrdi04L	0.205826,sub-50038_dwi.Arcuate_Fasciculus_L.stat.txt	27
nrdi06L	0.0313477,sub-50038_dwi.Arcuate_Fasciculus_L.stat.txt	28
,sub-50038_dwi.Arcuate_Fasciculus_L.stat.txt	29
number of tracts	13173,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	0
mean length(mm)	111.409,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	1
span(mm)	24.6184,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	2
curl	4.52545,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	3
elongation	6.59509,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	4
diameter(mm)	16.8927,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	5
volume(mm^3)	24969.6,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	21433.4,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	3536.16,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	40650.7,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	20.9331,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	4498.79,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	11
irregularity	6.87539,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	2745.89,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	11.4393,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.149715,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1752.9,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	9.49381,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.161538,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	18
qa	0.206835,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	19
dti_fa	0.460688,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	20
md	0.785778,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	21
ad	1.18326,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	22
rd	0.587036,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	23
iso	0.467527,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	24
rdi	0.321976,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	25
nrdi02L	0.412614,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	26
nrdi04L	0.161904,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	27
nrdi06L	0.0248408,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	28
,sub-50043_dwi.Arcuate_Fasciculus_L.stat.txt	29
number of tracts	10408,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	0
mean length(mm)	110.464,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	1
span(mm)	31.7766,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	2
curl	3.47626,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	3
elongation	8.36241,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	4
diameter(mm)	13.2096,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	5
volume(mm^3)	15138.6,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	14481.5,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	657.094,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	28543.9,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	17.2659,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2383.56,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	11
irregularity	6.22667,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1611.89,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	9.57176,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.178566,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	771.669,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	7.69412,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.241011,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	18
qa	0.346266,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	19
dti_fa	0.452134,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	20
md	0.773653,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	21
ad	1.15567,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	22
rd	0.582645,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	23
iso	0.828349,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	24
rdi	0.567054,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	25
nrdi02L	0.726497,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	26
nrdi04L	0.284977,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	27
nrdi06L	0.0436495,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	28
,sub-50047_dwi.Arcuate_Fasciculus_L.stat.txt	29
number of tracts	10713,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	0
mean length(mm)	117.624,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	1
span(mm)	34.9573,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	2
curl	3.3648,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	3
elongation	8.62604,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	4
diameter(mm)	13.636,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	5
volume(mm^3)	17177.5,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	13608,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	3569.46,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	32451.2,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	17.4076,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2679.3,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	11
irregularity	6.44018,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1397.43,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	9.63779,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.208822,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1281.87,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	7.76977,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.147952,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	18
qa	0.214345,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	19
dti_fa	0.476743,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	20
md	0.807777,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	21
ad	1.23559,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	22
rd	0.59387,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	23
iso	0.447386,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	24
rdi	0.311099,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	25
nrdi02L	0.398776,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	26
nrdi04L	0.156522,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	27
nrdi06L	0.0240571,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	28
,sub-50048_dwi.Arcuate_Fasciculus_L.stat.txt	29
number of tracts	11994,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	0
mean length(mm)	138.347,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	1
span(mm)	26.5527,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	2
curl	5.21029,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	3
elongation	10.1979,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	4
diameter(mm)	13.5663,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	5
volume(mm^3)	19997.8,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	16065,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	3932.77,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	38450.3,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	23.2471,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2468.75,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	11
irregularity	6.52106,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1584.47,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	10.4474,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.216411,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	884.285,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	12.7997,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.582046,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	18
qa	0.174781,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	19
dti_fa	0.474177,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	20
md	0.789932,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	21
ad	1.22674,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	22
rd	0.571528,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	23
iso	0.37768,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	24
rdi	0.260076,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	25
nrdi02L	0.333188,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	26
nrdi04L	0.130689,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	27
nrdi06L	0.0200108,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	28
,sub-50049_dwi.Arcuate_Fasciculus_L.stat.txt	29
