0,N
irregularity of end region 2	0.306238,sub-10339_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.106393,sub-10339_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.353626,sub-10339_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.876649,sub-10339_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.20192,sub-10339_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.714013,sub-10339_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.330763,sub-10339_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.217825,sub-10339_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.279683,sub-10339_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.110003,sub-10339_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0170994,sub-10339_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10339_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	4809,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	77.8681,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	15.43,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	5.04656,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	5.39731,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	14.4272,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	12729.6,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	10859.2,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	1870.42,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	22133.6,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	19.7921,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2221.98,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	6.27133,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1292.64,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	10.8525,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.286241,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	929.332,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	8.93963,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.270158,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.108381,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.354518,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.875625,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.20628,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.710297,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.326125,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.215851,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.277047,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.108917,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0168885,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10340_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	4618,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	63.7249,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	11.3006,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	5.63908,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	3.69311,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	17.2551,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	14901.6,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	8420.79,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	6480.84,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	25839.2,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	21.1039,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2757.64,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	7.48,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1408.2,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	9.64593,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.207575,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1349.44,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	11.4579,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.305639,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.207984,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.353512,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.853871,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.16311,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.699253,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.685677,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.448138,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.575144,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.226087,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.035037,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10345_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	3869,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	60.1307,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	9.34067,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	6.43751,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	3.68557,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	16.3152,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	12571,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	10996.3,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	1574.67,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	21625.3,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	18.4806,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2507.92,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	7.01658,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1377.84,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	8.34899,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.158935,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1130.08,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	10.1316,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.285363,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.120204,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.306372,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.928075,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.22224,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.780992,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.416174,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.27042,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.347469,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.136785,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0213641,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10347_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	4291,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	75.9831,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	13.5468,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	5.60891,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	4.50551,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	16.8645,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	16972.8,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	10266.7,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	6706.08,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	27634.2,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	22.8962,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2378.66,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	6.86446,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1276.97,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	9.84353,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.23838,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1101.68,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	13.0526,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.485835,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.156401,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.350967,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.91606,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.24666,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.750762,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.475314,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.313028,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.402298,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.158413,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0247887,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10356_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	3776,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	58.8279,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	14.0984,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	4.17267,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	4.05625,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	14.503,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	9718.33,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	5906.99,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	3811.34,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	17235.2,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	16.3577,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	1958.55,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	6.43021,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	928.353,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	8.45184,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.241735,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1030.2,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	7.90584,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.190601,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.14202,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.371882,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.839186,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.17162,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.672969,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.418954,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.277819,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.356461,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.140079,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0216716,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10361_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	4914,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	59.25,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	9.74476,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	6.0802,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	3.68756,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	16.0676,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	12013.7,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	9932.79,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	2080.96,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	19650.1,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	15.0281,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2590.18,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	6.57018,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1016.49,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	6.68864,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.138269,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1573.7,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	8.33943,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.138836,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.178837,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.422603,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.827185,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.22196,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.629796,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.447568,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.303593,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.389174,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.152762,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0234858,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10376_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	5143,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	63.9796,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	11.4071,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	5.60874,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	3.56165,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	17.9635,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	16214.8,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	14364,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	1850.83,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	27909.3,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	21.6917,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	3568.48,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	7.72979,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1974.22,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	9.94692,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.157446,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1594.26,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	11.7447,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.271818,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.110681,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.377021,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.85581,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.19305,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.687191,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.326015,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.215624,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.276713,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.108768,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0168567,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10377_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	3409,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	49.245,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	9.01361,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	5.46341,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	3.26151,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	15.0989,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	8817.39,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	6238.96,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	2578.43,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	15592,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	15.2998,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2096.63,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	6.67492,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1233.89,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	7.47661,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.142326,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	862.741,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	7.82316,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.222861,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.192581,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.340473,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.923077,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.24928,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.759974,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.60637,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.397861,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.511053,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.201104,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0313502,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10388_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	3268,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	63.2579,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	12.4243,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	5.09145,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	3.74439,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	16.8941,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	14179.9,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	6962.65,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	7217.26,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	26206.4,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	20.3014,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2120.13,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	7.80563,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1139.88,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	9.01884,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.224178,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	980.254,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	11.2825,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.407965,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.165179,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.3451,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.89961,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.21851,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.740162,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.535721,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.350742,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.450447,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.177214,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0275866,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10429_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	4165,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	72.0383,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	8.74414,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	8.23846,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	4.80525,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	14.9916,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	12715.9,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	11071.7,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	1644.2,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	19821.5,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	18.5046,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2381.6,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	5.84221,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1320.06,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	7.71716,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.141733,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1061.53,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	10.7875,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.344395,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.0807652,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.329255,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.940235,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.25586,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.782425,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.263927,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.172027,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.221126,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.0870903,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	27
