0,N
volume(mm^3)	26868.4,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	6
trunk volume(mm^3)	25846,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	7
branch volume(mm^3)	1022.36,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	8
total surface area(mm^2)	40109.1,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	9
total radius of end regions(mm)	19.1203,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	10
total area of end regions(mm^2)	4552.65,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	11
irregularity	7.67427,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	12
area of end region 1(mm^2)	2476.59,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	13
radius of end region 1(mm)	10.8014,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	14
irregularity of end region 1	0.147999,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	15
area of end region 2(mm^2)	2076.06,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	16
radius of end region 2(mm)	8.31881,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	17
irregularity of end region 2	0.10472,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	18
qa	0.0818285,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	19
dti_fa	0.38072,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	20
md	0.884893,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	21
ad	1.2237,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	22
rd	0.715491,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	23
iso	0.224474,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	24
rdi	0.150141,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	25
nrdi02L	0.192859,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	26
nrdi04L	0.0758912,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	27
nrdi06L	0.0118261,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	28
,sub-10438_dwi.Frontal_Aslant_Tract_R.stat.txt	29
number of tracts	9303,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	0
mean length(mm)	75.4428,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	1
span(mm)	29.7516,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	2
curl	2.53576,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	3
elongation	4.12327,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	4
diameter(mm)	18.2968,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	5
volume(mm^3)	19836.2,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	6
trunk volume(mm^3)	19460.2,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	7
branch volume(mm^3)	376.043,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	8
total surface area(mm^2)	33421.7,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	9
total radius of end regions(mm)	18.5973,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	10
total area of end regions(mm^2)	3797.63,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	11
irregularity	7.707,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	12
area of end region 1(mm^2)	2040.81,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	13
radius of end region 1(mm)	10.767,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	14
irregularity of end region 1	0.178457,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	15
area of end region 2(mm^2)	1756.82,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	16
radius of end region 2(mm)	7.83036,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	17
irregularity of end region 2	0.109644,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	18
qa	0.201837,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	19
dti_fa	0.404314,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	20
md	0.81317,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	21
ad	1.15959,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	22
rd	0.639962,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	23
iso	0.532201,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	24
rdi	0.358709,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	25
nrdi02L	0.459987,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	26
nrdi04L	0.180635,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	27
nrdi06L	0.0278355,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	28
,sub-10440_dwi.Frontal_Aslant_Tract_R.stat.txt	29
number of tracts	7480,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	0
mean length(mm)	79.5162,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	1
span(mm)	23.2167,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	2
curl	3.42496,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	3
elongation	5.57815,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	4
diameter(mm)	14.2549,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	5
volume(mm^3)	12690.4,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	6
trunk volume(mm^3)	11474.2,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	7
branch volume(mm^3)	1216.26,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	8
total surface area(mm^2)	21710.5,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	9
total radius of end regions(mm)	13.7826,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	10
total area of end regions(mm^2)	2074.1,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	11
irregularity	6.09677,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	12
area of end region 1(mm^2)	1345.52,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	13
radius of end region 1(mm)	8.11962,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	14
irregularity of end region 1	0.153932,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	15
area of end region 2(mm^2)	728.581,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	16
radius of end region 2(mm)	5.66294,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	17
irregularity of end region 2	0.138279,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	18
qa	0.0804619,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	19
dti_fa	0.401132,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	20
md	0.790736,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	21
ad	1.12612,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	22
rd	0.623047,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	23
iso	0.222541,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	24
rdi	0.149209,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	25
nrdi02L	0.191289,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	26
nrdi04L	0.0750958,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	27
nrdi06L	0.011553,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	28
,sub-10448_dwi.Frontal_Aslant_Tract_R.stat.txt	29
number of tracts	9088,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	0
mean length(mm)	75.5897,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	1
span(mm)	27.8483,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	2
curl	2.71434,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	3
elongation	4.36349,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	4
diameter(mm)	17.3232,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	5
volume(mm^3)	17816,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	6
trunk volume(mm^3)	15864.3,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	7
branch volume(mm^3)	1951.69,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	8
total surface area(mm^2)	33472.6,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	9
total radius of end regions(mm)	18.3526,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	10
total area of end regions(mm^2)	3398.08,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	11
irregularity	8.13671,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	12
area of end region 1(mm^2)	2127.96,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	13
radius of end region 1(mm)	11.2675,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	14
irregularity of end region 1	0.187432,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	15
area of end region 2(mm^2)	1270.12,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	16
radius of end region 2(mm)	7.0851,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	17
irregularity of end region 2	0.124164,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	18
qa	0.105176,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	19
dti_fa	0.397715,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	20
md	0.837227,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	21
ad	1.1621,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	22
rd	0.674793,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	23
iso	0.302318,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	24
rdi	0.201062,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	25
nrdi02L	0.258191,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	26
nrdi04L	0.101563,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	27
nrdi06L	0.015796,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	28
,sub-10455_dwi.Frontal_Aslant_Tract_R.stat.txt	29
number of tracts	10130,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	0
mean length(mm)	81.7847,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	1
span(mm)	31.0503,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	2
curl	2.63394,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	3
elongation	4.54639,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	4
diameter(mm)	17.9889,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	5
volume(mm^3)	20786.1,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	6
trunk volume(mm^3)	20490.4,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	7
branch volume(mm^3)	295.742,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	8
total surface area(mm^2)	30101.9,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	9
total radius of end regions(mm)	16.9387,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	10
total area of end regions(mm^2)	3600.79,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	11
irregularity	6.51279,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	12
area of end region 1(mm^2)	1958.55,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	13
radius of end region 1(mm)	8.99035,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	14
irregularity of end region 1	0.129649,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	15
area of end region 2(mm^2)	1642.24,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	16
radius of end region 2(mm)	7.94836,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	17
irregularity of end region 2	0.120856,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	18
qa	0.219546,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	19
dti_fa	0.409415,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	20
md	0.779998,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	21
ad	1.11188,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	22
rd	0.614055,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	23
iso	0.618484,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	24
rdi	0.413155,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	25
nrdi02L	0.529685,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	26
nrdi04L	0.207947,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	27
nrdi06L	0.0319953,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	28
,sub-10460_dwi.Frontal_Aslant_Tract_R.stat.txt	29
number of tracts	6197,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	0
mean length(mm)	66.5447,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	1
span(mm)	24.0839,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	2
curl	2.76303,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	3
elongation	4.72606,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	4
diameter(mm)	14.0804,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	5
volume(mm^3)	10361.7,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	6
trunk volume(mm^3)	10073.8,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	7
branch volume(mm^3)	287.907,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	8
total surface area(mm^2)	16685.9,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	9
total radius of end regions(mm)	13.4676,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	10
total area of end regions(mm^2)	1946.8,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	11
irregularity	5.66854,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	12
area of end region 1(mm^2)	1253.47,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	13
radius of end region 1(mm)	6.89574,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	14
irregularity of end region 1	0.119178,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	15
area of end region 2(mm^2)	693.327,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	16
radius of end region 2(mm)	6.57188,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	17
irregularity of end region 2	0.1957,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	18
qa	0.111601,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	19
dti_fa	0.399823,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	20
md	0.902201,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	21
ad	1.25418,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	22
rd	0.726212,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	23
iso	0.294354,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	24
rdi	0.19812,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	25
nrdi02L	0.254744,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	26
nrdi04L	0.100365,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	27
nrdi06L	0.015743,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	28
,sub-10471_dwi.Frontal_Aslant_Tract_R.stat.txt	29
number of tracts	7927,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	0
mean length(mm)	76.2807,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	1
span(mm)	27.1003,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	2
curl	2.81476,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	3
elongation	4.40091,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	4
diameter(mm)	17.333,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	5
volume(mm^3)	17999.1,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	6
trunk volume(mm^3)	13454.3,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	7
branch volume(mm^3)	4544.82,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	8
total surface area(mm^2)	30111.7,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	9
total radius of end regions(mm)	18.1844,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	10
total area of end regions(mm^2)	2914.32,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	11
irregularity	7.24934,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	12
area of end region 1(mm^2)	1596.22,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	13
radius of end region 1(mm)	9.88872,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	14
irregularity of end region 1	0.192459,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	15
area of end region 2(mm^2)	1318.1,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	16
radius of end region 2(mm)	8.29569,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	17
irregularity of end region 2	0.164023,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	18
qa	0.265042,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	19
dti_fa	0.447235,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	20
md	0.799135,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	21
ad	1.18634,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	22
rd	0.605534,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	23
iso	0.633711,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	24
rdi	0.431557,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	25
nrdi02L	0.553337,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	26
nrdi04L	0.217261,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	27
nrdi06L	0.0334526,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	28
,sub-10478_dwi.Frontal_Aslant_Tract_R.stat.txt	29
number of tracts	9266,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	0
mean length(mm)	80.9985,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	1
span(mm)	30.8214,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	2
curl	2.628,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	3
elongation	4.91094,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	4
diameter(mm)	16.4935,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	5
volume(mm^3)	17305.8,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	6
trunk volume(mm^3)	15816.3,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	7
branch volume(mm^3)	1489.48,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	8
total surface area(mm^2)	29061.9,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	9
total radius of end regions(mm)	16.912,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	10
total area of end regions(mm^2)	3358.91,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	11
irregularity	6.92446,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	12
area of end region 1(mm^2)	2399.22,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	13
radius of end region 1(mm)	9.95071,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	14
irregularity of end region 1	0.129654,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	15
area of end region 2(mm^2)	959.69,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	16
radius of end region 2(mm)	6.96131,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	17
irregularity of end region 2	0.158636,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	18
qa	0.0774406,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	19
dti_fa	0.406325,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	20
md	0.827059,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	21
ad	1.18189,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	22
rd	0.649642,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	23
iso	0.198481,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	24
rdi	0.134743,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	25
nrdi02L	0.172801,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	26
nrdi04L	0.0678656,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	27
nrdi06L	0.010464,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	28
,sub-10487_dwi.Frontal_Aslant_Tract_R.stat.txt	29
number of tracts	7219,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	0
mean length(mm)	75.9518,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	1
span(mm)	27.3625,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	2
curl	2.77577,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	3
elongation	5.28812,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	4
diameter(mm)	14.3627,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	5
volume(mm^3)	12305.6,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	6
trunk volume(mm^3)	10105.1,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	7
branch volume(mm^3)	2200.43,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	8
total surface area(mm^2)	22814.2,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	9
total radius of end regions(mm)	18.0517,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	10
total area of end regions(mm^2)	2210.22,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	11
irregularity	6.65702,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	12
area of end region 1(mm^2)	1296.56,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	13
radius of end region 1(mm)	9.53298,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	14
irregularity of end region 1	0.220199,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	15
area of end region 2(mm^2)	913.664,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	16
radius of end region 2(mm)	8.51871,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	17
irregularity of end region 2	0.249523,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	18
qa	0.154621,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	19
dti_fa	0.404345,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	20
md	0.899497,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	21
ad	1.27003,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	22
rd	0.714228,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	23
iso	0.409699,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	24
rdi	0.273762,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	25
nrdi02L	0.35195,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	26
nrdi04L	0.138637,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	27
nrdi06L	0.0217233,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	28
,sub-10492_dwi.Frontal_Aslant_Tract_R.stat.txt	29
number of tracts	10606,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	0
mean length(mm)	87.4565,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	1
span(mm)	30.072,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	2
curl	2.90824,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	3
elongation	4.6009,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	4
diameter(mm)	19.0085,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	5
volume(mm^3)	24818.7,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	6
trunk volume(mm^3)	24631.7,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	7
branch volume(mm^3)	187.041,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	8
total surface area(mm^2)	38774.4,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	9
total radius of end regions(mm)	18.4065,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	10
total area of end regions(mm^2)	3906.33,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	11
irregularity	7.42428,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	12
area of end region 1(mm^2)	2462.88,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	13
radius of end region 1(mm)	11.4492,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	14
irregularity of end region 1	0.167208,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	15
area of end region 2(mm^2)	1443.45,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	16
radius of end region 2(mm)	6.95736,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	17
irregularity of end region 2	0.10535,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	18
qa	0.15893,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	19
dti_fa	0.407916,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	20
md	0.894616,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	21
ad	1.2452,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	22
rd	0.719326,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	23
iso	0.414181,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	24
rdi	0.279406,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	25
nrdi02L	0.359222,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	26
nrdi04L	0.141509,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	27
nrdi06L	0.0221801,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	28
,sub-10506_dwi.Frontal_Aslant_Tract_R.stat.txt	29
number of tracts	7042,sub-10517_dwi.Frontal_Aslant_Tract_R.stat.txt	0
mean length(mm)	74.2107,sub-10517_dwi.Frontal_Aslant_Tract_R.stat.txt	1
span(mm)	26.6519,sub-10517_dwi.Frontal_Aslant_Tract_R.stat.txt	2
curl	2.78444,sub-10517_dwi.Frontal_Aslant_Tract_R.stat.txt	3
elongation	4.89783,sub-10517_dwi.Frontal_Aslant_Tract_R.stat.txt	4
diameter(mm)	15.1518,sub-10517_dwi.Frontal_Aslant_Tract_R.stat.txt	5
volume(mm^3)	13380.8,sub-10517_dwi.Frontal_Aslant_Tract_R.stat.txt	6
trunk volume(mm^3)	13338.7,sub-10517_dwi.Frontal_Aslant_Tract_R.stat.txt	7
