0,N
diameter(mm)	14.9209,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	13166.4,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	6
trunk volume(mm^3)	8017.33,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	5149.03,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	8
total surface area(mm^2)	23173.6,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	9
total radius of end regions(mm)	16.6208,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	10
total area of end regions(mm^2)	2389.43,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	11
irregularity	6.56542,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	12
area of end region 1(mm^2)	1070.35,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	13
radius of end region 1(mm)	6.74101,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	14
irregularity of end region 1	0.133375,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	15
area of end region 2(mm^2)	1319.08,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	16
radius of end region 2(mm)	9.87978,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	17
irregularity of end region 2	0.232473,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	18
qa	0.12524,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	19
dti_fa	0.43405,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	20
md	0.796934,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	21
ad	1.16752,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	22
rd	0.611643,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	23
iso	0.31578,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	24
rdi	0.213755,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	25
nrdi02L	0.274064,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	26
nrdi04L	0.107603,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	27
nrdi06L	0.0165639,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	28
,sub-10339_dwi.Frontal_Aslant_Tract_L.stat.txt	29
number of tracts	10157,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	0
mean length(mm)	86.2812,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	1
span(mm)	31.1977,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	2
curl	2.76563,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	3
elongation	5.27251,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	4
diameter(mm)	16.3643,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	18146.9,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	6
trunk volume(mm^3)	14280.8,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	3866.18,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	8
total surface area(mm^2)	31957.7,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	9
total radius of end regions(mm)	19.7845,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	10
total area of end regions(mm^2)	2940.76,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	11
irregularity	7.20461,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	12
area of end region 1(mm^2)	1511.02,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	13
radius of end region 1(mm)	11.2114,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	14
irregularity of end region 1	0.261335,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	15
area of end region 2(mm^2)	1429.74,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	16
radius of end region 2(mm)	8.57314,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	17
irregularity of end region 2	0.1615,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	18
qa	0.133672,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	19
dti_fa	0.405874,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	20
md	0.840222,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	21
ad	1.19991,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	22
rd	0.660377,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	23
iso	0.348875,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	24
rdi	0.235257,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	25
nrdi02L	0.301905,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	26
nrdi04L	0.118665,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	27
nrdi06L	0.0183765,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	28
,sub-10340_dwi.Frontal_Aslant_Tract_L.stat.txt	29
number of tracts	8340,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	0
mean length(mm)	76.9322,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	1
span(mm)	30.3815,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	2
curl	2.5322,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	3
elongation	4.80271,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	4
diameter(mm)	16.0185,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	15503.9,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	6
trunk volume(mm^3)	15481.4,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	22.5234,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	8
total surface area(mm^2)	24601.3,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	9
total radius of end regions(mm)	14.9802,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	10
total area of end regions(mm^2)	3665.43,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	11
irregularity	6.35448,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	12
area of end region 1(mm^2)	1469.89,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	13
radius of end region 1(mm)	6.45002,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	14
irregularity of end region 1	0.0889173,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	15
area of end region 2(mm^2)	2195.53,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	16
radius of end region 2(mm)	8.5302,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	17
irregularity of end region 2	0.104118,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	18
qa	0.235886,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	19
dti_fa	0.467844,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	20
md	0.751205,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	21
ad	1.14241,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	22
rd	0.555605,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	23
iso	0.574331,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	24
rdi	0.390627,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	25
nrdi02L	0.500424,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	26
nrdi04L	0.196279,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	27
nrdi06L	0.0300476,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	28
,sub-10345_dwi.Frontal_Aslant_Tract_L.stat.txt	29
number of tracts	8792,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	0
mean length(mm)	81.2253,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	1
span(mm)	30.8909,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	2
curl	2.62943,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	3
elongation	4.56691,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	4
diameter(mm)	17.7856,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	20179.9,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	6
trunk volume(mm^3)	19931.2,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	248.736,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	8
total surface area(mm^2)	35673,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	9
total radius of end regions(mm)	19.3021,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	10
total area of end regions(mm^2)	3975.86,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	11
irregularity	7.86013,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	12
area of end region 1(mm^2)	1944.84,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	13
radius of end region 1(mm)	10.7324,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	14
irregularity of end region 1	0.186063,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	15
area of end region 2(mm^2)	2031.02,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	16
radius of end region 2(mm)	8.56974,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	17
irregularity of end region 2	0.113598,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	18
qa	0.143835,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	19
dti_fa	0.422798,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	20
md	0.833447,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	21
ad	1.21805,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	22
rd	0.641143,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	23
iso	0.351354,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	24
rdi	0.23871,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	25
nrdi02L	0.30623,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	26
nrdi04L	0.120314,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	27
nrdi06L	0.0185894,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	28
,sub-10347_dwi.Frontal_Aslant_Tract_L.stat.txt	29
number of tracts	9397,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	0
mean length(mm)	82.3042,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	1
span(mm)	32.193,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	2
curl	2.55659,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	3
elongation	4.49049,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	4
diameter(mm)	18.3286,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	21715.4,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	6
trunk volume(mm^3)	21530.3,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	185.084,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	8
total surface area(mm^2)	34703.6,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	9
total radius of end regions(mm)	18.7487,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	10
total area of end regions(mm^2)	3715.37,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	11
irregularity	7.32274,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	12
area of end region 1(mm^2)	2141.67,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	13
radius of end region 1(mm)	11.0469,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	14
irregularity of end region 1	0.179009,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	15
area of end region 2(mm^2)	1573.7,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	16
radius of end region 2(mm)	7.70189,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	17
irregularity of end region 2	0.11842,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	18
qa	0.189135,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	19
dti_fa	0.393245,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	20
md	0.883034,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	21
ad	1.23083,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	22
rd	0.709135,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	23
iso	0.502563,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	24
rdi	0.33706,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	25
nrdi02L	0.433119,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	26
nrdi04L	0.170511,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	27
nrdi06L	0.0266348,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	28
,sub-10356_dwi.Frontal_Aslant_Tract_L.stat.txt	29
number of tracts	8058,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	0
mean length(mm)	76.2879,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	1
span(mm)	30.6228,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	2
curl	2.49121,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	3
elongation	4.32207,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	4
diameter(mm)	17.6508,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	18666.9,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	6
trunk volume(mm^3)	18180.2,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	486.699,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	8
total surface area(mm^2)	28687.9,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	9
total radius of end regions(mm)	18.3505,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	10
total area of end regions(mm^2)	3454.88,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	11
irregularity	6.78155,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	12
area of end region 1(mm^2)	1457.16,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	13
radius of end region 1(mm)	7.31478,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	14
irregularity of end region 1	0.115357,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	15
area of end region 2(mm^2)	1997.72,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	16
radius of end region 2(mm)	11.0357,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	17
irregularity of end region 2	0.19152,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	18
qa	0.158401,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	19
dti_fa	0.417806,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	20
md	0.828354,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	21
ad	1.17779,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	22
rd	0.653636,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	23
iso	0.41537,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	24
rdi	0.279727,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	25
nrdi02L	0.35905,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	26
nrdi04L	0.141163,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	27
nrdi06L	0.0218928,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	28
,sub-10361_dwi.Frontal_Aslant_Tract_L.stat.txt	29
number of tracts	8445,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	0
mean length(mm)	75.3372,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	1
span(mm)	28.8312,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	2
curl	2.61305,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	3
elongation	4.15743,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	4
diameter(mm)	18.1211,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	19429.8,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	6
trunk volume(mm^3)	15420.6,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	4009.15,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	8
total surface area(mm^2)	36884.4,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	9
total radius of end regions(mm)	22.7504,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	10
total area of end regions(mm^2)	3788.82,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	11
irregularity	8.60001,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	12
area of end region 1(mm^2)	1708.84,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	13
radius of end region 1(mm)	11.8136,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	14
irregularity of end region 1	0.256576,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	15
area of end region 2(mm^2)	2079.98,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	16
radius of end region 2(mm)	10.9368,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	17
irregularity of end region 2	0.180663,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	18
qa	0.201084,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	19
dti_fa	0.404293,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	20
md	0.826765,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	21
ad	1.1824,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	22
rd	0.648947,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	23
iso	0.512402,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	24
rdi	0.347632,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	25
nrdi02L	0.445928,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	26
nrdi04L	0.175184,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	27
nrdi06L	0.0270542,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	28
,sub-10376_dwi.Frontal_Aslant_Tract_L.stat.txt	29
number of tracts	7391,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	0
mean length(mm)	70.1383,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	1
span(mm)	24.7504,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	2
curl	2.83383,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	3
elongation	4.5019,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	4
diameter(mm)	15.5797,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	13371,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	6
trunk volume(mm^3)	13217.3,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	153.746,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	8
total surface area(mm^2)	22685.9,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	9
total radius of end regions(mm)	16.4278,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	10
total area of end regions(mm^2)	2693.99,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	11
irregularity	6.60832,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	12
area of end region 1(mm^2)	1820.47,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	13
radius of end region 1(mm)	8.82259,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	14
irregularity of end region 1	0.134325,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	15
area of end region 2(mm^2)	873.513,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	16
radius of end region 2(mm)	7.6052,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	17
irregularity of end region 2	0.208019,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	18
qa	0.120952,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	19
dti_fa	0.408989,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	20
md	0.803382,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	21
ad	1.1301,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	22
rd	0.640021,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	23
iso	0.32817,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	24
rdi	0.221029,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	25
nrdi02L	0.283554,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	26
nrdi04L	0.111408,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	27
nrdi06L	0.0172156,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	28
,sub-10377_dwi.Frontal_Aslant_Tract_L.stat.txt	29
number of tracts	6928,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	0
mean length(mm)	73.7972,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	1
span(mm)	27.3151,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	2
curl	2.7017,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	3
elongation	4.20805,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	4
diameter(mm)	17.5371,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	17825.7,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	6
trunk volume(mm^3)	14660.7,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	3165.02,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	8
total surface area(mm^2)	31348.6,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	9
total radius of end regions(mm)	18.7854,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	10
total area of end regions(mm^2)	3146.41,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	11
irregularity	7.71025,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	12
area of end region 1(mm^2)	1257.39,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	13
radius of end region 1(mm)	9.3606,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	14
irregularity of end region 1	0.218921,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	15
area of end region 2(mm^2)	1889.02,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	16
radius of end region 2(mm)	9.42475,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	17
irregularity of end region 2	0.147725,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	18
qa	0.230694,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	19
dti_fa	0.425487,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	20
md	0.839827,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	21
ad	1.21159,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	22
rd	0.653946,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	23
iso	0.561232,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	24
rdi	0.382103,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	25
nrdi02L	0.49036,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	26
nrdi04L	0.192742,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	27
nrdi06L	0.0298518,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	28
,sub-10388_dwi.Frontal_Aslant_Tract_L.stat.txt	29
number of tracts	8103,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	0
mean length(mm)	79.076,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	1
span(mm)	31.2762,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	2
curl	2.52831,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	3
elongation	4.11286,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	4
diameter(mm)	19.2265,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	22958.1,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	6
trunk volume(mm^3)	21003.5,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	1954.63,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	8
total surface area(mm^2)	39618.5,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	9
total radius of end regions(mm)	22.8618,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	10
total area of end regions(mm^2)	3659.55,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	11
irregularity	8.29474,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	12
area of end region 1(mm^2)	1598.18,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	13
radius of end region 1(mm)	10.1172,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	14
irregularity of end region 1	0.201208,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	15
area of end region 2(mm^2)	2061.37,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	16
radius of end region 2(mm)	12.7446,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	17
irregularity of end region 2	0.24754,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	18
qa	0.188208,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	19
dti_fa	0.436817,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	20
md	0.830947,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	21
ad	1.21512,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	22
rd	0.638862,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	23
iso	0.46886,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	24
rdi	0.317143,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	25
nrdi02L	0.407052,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	26
nrdi04L	0.160024,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	27
nrdi06L	0.024807,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	28
,sub-10429_dwi.Frontal_Aslant_Tract_L.stat.txt	29
number of tracts	8107,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	0
mean length(mm)	81.7634,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	1
span(mm)	31.8138,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	2
curl	2.57006,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	3
elongation	4.2165,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	4
diameter(mm)	19.3913,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	24147,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	6
