0,N
nrdi04L	0.0791654,sub-10438_dwi.Arcuate_Fasciculus_L.stat.txt	27
nrdi06L	0.0121526,sub-10438_dwi.Arcuate_Fasciculus_L.stat.txt	28
,sub-10438_dwi.Arcuate_Fasciculus_L.stat.txt	29
number of tracts	12001,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	0
mean length(mm)	146.406,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	1
span(mm)	24.6448,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	2
curl	5.94065,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	3
elongation	9.72943,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	4
diameter(mm)	15.0477,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	5
volume(mm^3)	26037,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	17911.9,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	8125.04,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	49812.8,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	28.7136,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	3497.97,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	11
irregularity	7.19717,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1438.56,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	18.9333,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.782848,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	2059.42,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	9.78024,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.145917,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	18
qa	0.257055,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	19
dti_fa	0.499314,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	20
md	0.748926,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	21
ad	1.18654,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	22
rd	0.530121,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	23
iso	0.519421,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	24
rdi	0.365382,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	25
nrdi02L	0.467706,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	26
nrdi04L	0.183265,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	27
nrdi06L	0.027903,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	28
,sub-10440_dwi.Arcuate_Fasciculus_L.stat.txt	29
number of tracts	10059,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	0
mean length(mm)	106.831,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	1
span(mm)	26.99,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	2
curl	3.95817,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	3
elongation	8.12106,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	4
diameter(mm)	13.1548,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	5
volume(mm^3)	14519.7,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	12042.1,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	2477.57,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	29578,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	19.9457,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2037.87,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	11
irregularity	6.69941,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1439.53,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	12.8867,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.362419,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	598.337,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	7.05896,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.261629,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	18
qa	0.104486,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	19
dti_fa	0.454139,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	20
md	0.770148,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	21
ad	1.13801,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	22
rd	0.586218,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	23
iso	0.235972,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	24
rdi	0.16526,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	25
nrdi02L	0.211674,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	26
nrdi04L	0.0830059,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	27
nrdi06L	0.0126919,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	28
,sub-10448_dwi.Arcuate_Fasciculus_L.stat.txt	29
number of tracts	14244,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	0
mean length(mm)	132.195,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	1
span(mm)	26.8227,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	2
curl	4.9285,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	3
elongation	8.12956,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	4
diameter(mm)	16.2611,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	5
volume(mm^3)	27454,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	12663,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	14791,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	50985,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	28.0304,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	3944.52,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	11
irregularity	7.54964,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	2464.84,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	17.6548,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.397271,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1479.68,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	10.3756,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.228563,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	18
qa	0.142615,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	19
dti_fa	0.4932,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	20
md	0.781615,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	21
ad	1.21421,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	22
rd	0.565316,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	23
iso	0.304139,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	24
rdi	0.211266,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	25
nrdi02L	0.270667,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	26
nrdi04L	0.106171,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	27
nrdi06L	0.0162608,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	28
,sub-10455_dwi.Arcuate_Fasciculus_L.stat.txt	29
number of tracts	13627,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	0
mean length(mm)	120.147,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	1
span(mm)	34.1521,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	2
curl	3.51799,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	3
elongation	7.08146,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	4
diameter(mm)	16.9664,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	5
volume(mm^3)	27163.1,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	22921.9,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	4241.24,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	46536.1,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	21.1342,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	3863.24,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	11
irregularity	7.26674,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1551.17,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	12.1592,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.299435,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	2312.07,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	8.97495,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.109449,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	18
qa	0.265567,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	19
dti_fa	0.44144,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	20
md	0.765605,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	21
ad	1.12634,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	22
rd	0.585239,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	23
iso	0.649854,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	24
rdi	0.444361,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	25
nrdi02L	0.569255,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	26
nrdi04L	0.223273,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	27
nrdi06L	0.0341775,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	28
,sub-10460_dwi.Arcuate_Fasciculus_L.stat.txt	29
number of tracts	10227,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	0
mean length(mm)	116.492,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	1
span(mm)	24.6412,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	2
curl	4.72754,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	3
elongation	8.38547,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	4
diameter(mm)	13.8921,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	5
volume(mm^3)	17657.3,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	7677.52,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	9979.79,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	33043.7,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	20.9542,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2705.74,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	11
irregularity	6.49939,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1311.25,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	12.9089,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.399248,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1394.49,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	8.04527,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.14582,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	18
qa	0.144025,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	19
dti_fa	0.475171,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	20
md	0.812911,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	21
ad	1.24862,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	22
rd	0.595055,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	23
iso	0.305866,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	24
rdi	0.212012,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	25
nrdi02L	0.271803,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	26
nrdi04L	0.106704,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	27
nrdi06L	0.0164187,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	28
,sub-10471_dwi.Arcuate_Fasciculus_L.stat.txt	29
number of tracts	9759,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	0
mean length(mm)	107.865,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	1
span(mm)	30.3759,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	2
curl	3.55101,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	3
elongation	7.26867,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	4
diameter(mm)	14.8397,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	5
volume(mm^3)	18656.2,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	18211.6,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	444.59,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	33593.1,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	19.5555,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2803.66,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	11
irregularity	6.68025,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1875.31,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	11.9345,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.238608,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	928.353,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	7.62104,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.196546,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	18
qa	0.296263,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	19
dti_fa	0.479481,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	20
md	0.765444,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	21
ad	1.17182,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	22
rd	0.562257,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	23
iso	0.633716,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	24
rdi	0.442219,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	25
nrdi02L	0.566484,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	26
nrdi04L	0.222173,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	27
nrdi06L	0.0339977,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	28
,sub-10478_dwi.Arcuate_Fasciculus_L.stat.txt	29
number of tracts	9082,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	0
mean length(mm)	121.783,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	1
span(mm)	28.8195,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	2
curl	4.22571,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	3
elongation	8.97862,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	4
diameter(mm)	13.5636,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	5
volume(mm^3)	17596.6,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	11643.6,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	5953.01,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	35987.4,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	21.9057,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2212.18,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	11
irregularity	6.93486,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1210.38,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	13.9362,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.504098,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1001.8,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	7.96949,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.199173,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	18
qa	0.0950907,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	19
dti_fa	0.464319,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	20
md	0.827844,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	21
ad	1.25216,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	22
rd	0.615687,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	23
iso	0.199692,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	24
rdi	0.139604,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	25
nrdi02L	0.178987,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	26
nrdi04L	0.0702723,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	27
nrdi06L	0.0108159,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	28
,sub-10487_dwi.Arcuate_Fasciculus_L.stat.txt	29
number of tracts	13499,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	0
mean length(mm)	126.478,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	1
span(mm)	27.1189,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	2
curl	4.66382,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	3
elongation	7.98442,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	4
diameter(mm)	15.8405,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	5
volume(mm^3)	24925.5,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	13332.8,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	11592.7,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	43460.2,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	23.261,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	3877.93,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	11
irregularity	6.90492,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1456.18,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	13.8707,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.415076,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	2421.75,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	9.39038,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.11439,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	18
qa	0.181945,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	19
dti_fa	0.460061,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	20
md	0.79717,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	21
ad	1.19628,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	22
rd	0.597616,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	23
iso	0.414851,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	24
rdi	0.285183,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	25
nrdi02L	0.365605,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	26
nrdi04L	0.143526,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	27
nrdi06L	0.0220781,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	28
,sub-10492_dwi.Arcuate_Fasciculus_L.stat.txt	29
number of tracts	13769,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	0
mean length(mm)	132.943,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	1
span(mm)	31.5658,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	2
curl	4.21163,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	3
elongation	8.52971,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	4
diameter(mm)	15.5859,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	5
volume(mm^3)	25364.2,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	14839,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	10525.2,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	50959.5,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	26.0743,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	3938.64,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	11
irregularity	7.82846,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	2788.98,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	16.4163,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.303568,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1149.67,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	9.65795,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.254887,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	18
qa	0.182453,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	19
dti_fa	0.488072,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	20
md	0.793808,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	21
ad	1.2262,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	22
rd	0.57761,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	23
iso	0.380747,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	24
rdi	0.266118,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	25
nrdi02L	0.341003,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	26
nrdi04L	0.133791,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	27
nrdi06L	0.0205165,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	28
,sub-10506_dwi.Arcuate_Fasciculus_L.stat.txt	29
number of tracts	12553,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	0
mean length(mm)	131.69,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	1
span(mm)	27.9897,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	2
curl	4.70493,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	3
elongation	8.39347,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	4
diameter(mm)	15.6895,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	5
volume(mm^3)	25460.2,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	13621.7,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	11838.5,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	43652.2,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	25.9467,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2671.46,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	11
irregularity	6.72503,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1538.44,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	18.1395,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.67192,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1133.02,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	7.80727,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.169009,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	18
qa	0.170899,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	19
dti_fa	0.477183,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	20
md	0.833052,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	21
ad	1.27073,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	22
rd	0.614213,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	23
iso	0.338223,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	24
rdi	0.24015,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	25
nrdi02L	0.307946,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	26
nrdi04L	0.120925,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	27
nrdi06L	0.018631,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	28
,sub-10517_dwi.Arcuate_Fasciculus_L.stat.txt	29
number of tracts	14092,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	0
mean length(mm)	125.861,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	1
span(mm)	26.1968,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	2
curl	4.80444,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	3
elongation	7.01707,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	4
diameter(mm)	17.9364,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	5
volume(mm^3)	31802,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	6
